UserId,ItemId
3776,471 706 2902 1614 2455 486 2007 384 1871 1325 1195 3186 443 3079 2339 1115 2173 1765 3037 1365 1672 167 714 3142 170 960 830 402 275 277 117 1673 842 372 1197 2115 2855 3156 865 334 2795 1295 2928 2006 1185 1130 939 585 847 1307
3777,1443 2726 454 100 2351 3209 719 2039 1239 1922 748 2652 1200 470 698 490 945 457 521 644 501 2127 863 380 1770 2862 869 1868 1102 277 2551 1818 964 1222 3078 2696 1455 491 2883 2529 2946 346 803 333 2384 968 3041 2312 1737 2536
3778,1130 346 2176 588 1195 3184 1614 2291 2902 1088 3241 2977 497 2338 2986 2855 1781 2472 1289 1115 1325 3079 1973 598 1349 1766 714 2879 1720 275 1239 2595 213 1446 3142 335 3220 1147 1797 571 3035 2398 2142 12 3209 1568 741 441 1680 919
3779,231 2474 1868 505 1200 865 2977 2652 637 2351 3142 2537 3241 275 706 2115 719 2885 1325 1224 1770 2470 1268 676 2455 655 1386 384 1195 1020 2688 1861 490 2971 1185 2306 1681 2173 856 2193 443 1938 2022 976 458 741 1755 3031 2117 2350
3780,1213 358 2810 2812 1766 2937 776 876 3009 2159 1184 3134 1818 1029 1957 2921 1873 458 2959 3150 2182 162 651 2931 2291 2763 2934 2861 2609 1912 829 1909 1130 1575 124 1467 1162 1579 1792 1684 1243 222 2652 2942 745 1028 2565 619 233 253
3781,2549 1662 1198 412 2190 84 2403 2536 1053 3026 2514 639 329 871 3078 273 3032 2047 550 291 2092 3071 697 494 1677 999 1244 2554 2005 2039 2180 898 77 2034 2831 85 3193 226 88 918 1616 2004 1665 992 2464 1835 1185 65 749 1557
3782,1575 2455 231 1871 3040 2902 384 1422 1765 3041 644 2928 1942 2757 842 2885 2007 1184 1681 783 46 2006 1405 296 3156 361 363 2275 3142 2206 2645 2339 1185 2527 655 1119 2282 402 571 2899 672 1115 2977 2821 1573 1770 2514 1730 2685 170
3783,1737 1371 168 2964 255 2393 3233 596 1643 3130 1722 1498 521 2885 1396 3091 1990 251 2236 868 748 1237 241 479 2179 2835 2649 2470 1197 230 1106 1879 853 381 2182 870 1736 1239 1741 1122 14 2874 2351 238 720 2825 2171 266 2564 761
3784,1956 1386 3209 2022 465 697 2039 702 2541 2108 275 1465 1567 2024 2359 2435 1060 2351 2312 417 2724 1793 1474 2171 1681 1102 333 2144 2549 2855 496 1023 1693 296 767 518 2012 454 1357 1923 2463 521 2031 1868 2222 273 2127 2179 1922 470
3785,2541 479 2411 2081 192 1046 2522 1737 1612 2799 91 2937 756 1106 2977 865 2754 2767 814 940 2964 1239 1122 241 1498 1748 2563 1242 2933 2350 1723 1044 3250 845 2529 183 465 2956 275 526 1071 1396 1942 1443 1736 2111 3196 3130 366 2952
3786,2022 1023 1193 1949 2030 417 968 2547 859 1637 2814 1013 1352 18 770 702 697 2222 2012 496 3178 2885 2013 1793 1693 945 2024 1749 3231 2738 2608 1455 299 695 1357 865 2180 412 3181 609 1800 1786 1059 275 1348 2039 584 1875 2359 1185
3787,898 412 3078 2039 1185 333 1193 1868 2537 1336 2549 2312 697 1793 226 2030 427 865 2403 1648 859 3110 1167 365 1059 1786 1348 2031 1455 3231 505 1198 2608 702 584 756 2818 273 1860 1754 3148 1637 1013 1200 3215 1889 2022 291 1693 1875
3788,231 2805 598 876 1766 1213 954 1088 3220 2499 2385 505 1325 856 2392 2710 2609 1941 2352 1651 2182 2810 1975 3223 444 2977 2809 1686 1797 714 776 441 964 2855 905 1896 1755 3237 1768 1224 996 2464 3221 3134 335 1200 2885 423 2193 2869
3789,1386 275 2022 465 1681 2351 1197 1956 2855 697 490 2940 2726 2455 702 3031 2645 2117 2039 358 783 1307 2031 1949 471 2547 2541 2514 2652 3231 2661 2030 2602 756 706 417 2750 2460 2845 3181 1156 988 147 1770 3040 1722 277 2283 2470 1241
3790,1046 1857 1295 1156 1307 1942 2185 2807 1343 2899 515 2885 272 46 938 672 2483 1560 331 1898 2066 496 669 296 3037 780 1767 1135 162 1900 1858 1501 2127 1505 644 1931 457 117 465 267 132 814 470 1290 1237 398 1352 1498 2979 2738
3791,2431 1733 2866 2652 908 1305 28 2977 936 809 3241 589 2799 3080 655 2486 3150 2855 3051 2878 2350 2353 651 2726 231 1474 2826 2842 392 1952 816 3209 270 949 458 2429 170 1612 3142 91 2291 714 1710 1197 157 2199 1942 1871 1817 942
3792,2022 1195 988 465 1200 3209 471 296 1956 1443 2173 863 2971 644 277 490 1034 2541 3022 2031 2726 1290 2749 814 2946 1784 845 2661 443 1857 783 1505 2350 2537 1307 170 2878 259 2823 756 331 589 2862 842 3229 1800 361 609 2312 1575
3793,2537 443 2312 865 496 2030 968 573 2066 1031 361 132 1513 1351 2862 2326 1195 1405 1059 2460 1230 579 494 3225 1684 1300 2328 2508 277 1156 3015 3037 572 672 1307 505 1793 1735 2022 1343 1871 2455 486 663 2695 2006 662 384 1324 3031
3794,1386 803 2885 1714 192 1289 2470 3059 1990 3241 479 2616 2963 1106 2964 1818 2111 1736 2351 1371 470 2933 1239 702 945 3039 272 2057 2393 720 532 853 1370 1071 2714 1879 241 3145 2688 1498 91 2311 168 987 596 1117 1046 1396 501 1748
3795,2977 231 655 714 1325 91 3241 1268 1317 1386 2022 3220 987 1224 1896 1964 243 2688 1797 1991 2537 938 3237 517 2196 2546 1975 319 2885 1365 644 465 1129 2176 676 2182 2855 394 3186 2055 3209 2812 2133 1686 2217 1106 2957 1520 2232 402
3796,1213 2810 651 1941 677 2182 3150 1575 1861 2651 1474 755 1200 865 405 1048 2805 1873 2385 734 98 490 876 3220 776 598 590 64 1362 1868 2726 2470 1475 2931 1770 637 2320 2380 1029 2417 2565 2537 358 1684 964 1195 2934 582 2193 1804
3797,458 1686 1766 2977 1224 976 1325 2555 451 1938 2352 856 2710 2392 1975 954 1006 155 876 2652 714 1088 441 2631 1896 1185 2196 1240 588 2014 275 1200 2533 1268 676 2443 2115 2811 3142 655 2609 394 1681 1768 598 2283 505 2305 1755 2537
3798,451 689 1177 563 1768 2233 1232 619 2188 1786 1192 1799 231 494 291 522 1696 2273 2646 446 37 2337 996 1206 2124 358 357 1409 946 2116 3259 2671 1686 1996 1244 1405 886 2077 3221 3220 2443 998 322 2526 2306 1938 92 1347 1886 2005
3799,1784 454 3049 1567 869 3124 147 280 2726 2055 2320 2932 1681 698 115 2466 1185 2232 2883 865 2986 820 1685 2152 1837 157 783 2696 1200 2862 1939 3237 2529 2555 1127 2117 2595 1076 719 1987 3220 1593 1722 2338 2133 2585 234 2704 1443 3203
3800,1474 1868 719 471 1195 3220 1115 1365 1770 2902 2521 505 2455 1784 458 981 2921 2966 3186 1544 2977 1896 1635 2441 2786 2070 99 3079 2007 2283 1567 2193 2392 876 706 3092 676 1651 1597 869 2845 147 1002 2529 334 1317 1958 1861 3035 1593
3801,2464 2022 1386 1575 2885 1197 1405 505 702 1185 457 471 2312 865 1443 2514 167 1673 1812 1200 770 938 275 3178 2726 968 1348 3209 2320 494 2537 2841 1307 2940 644 1956 2031 3041 2351 1325 1693 1336 1195 2299 1681 1465 18 1034 333 663
3802,644 1290 2855 3229 1560 1195 847 1386 1577 741 1818 2541 1423 2888 1498 465 814 517 783 486 2937 1987 2726 2384 2398 1443 1197 470 3184 2563 2232 100 1567 585 1185 1614 987 865 2351 1887 1956 2616 3073 490 1133 2684 2845 2750 2861 1737
3803,651 2182 2905 1379 2721 755 677 2757 935 1406 2550 1873 241 589 3080 829 2749 3051 956 1332 2499 1213 2756 1453 1064 1533 2810 949 157 2396 2344 405 1470 1733 3084 2429 435 2406 2353 2724 392 1804 697 1475 1923 2486 2811 2413 1922 1644
3804,1082 2952 1044 1411 2522 2592 2773 1348 3196 94 2395 2541 2250 3199 2684 1410 1728 496 2532 277 933 170 169 1585 948 1399 2570 3090 987 546 1832 631 79 366 865 1272 1179 142 2538 2956 2971 958 2706 625 2529 1443 1584 2455 1997 2044
3805,2217 3209 2726 1200 1386 465 1213 2182 2022 2810 865 1770 358 2499 1861 2546 517 2470 2464 1956 651 938 3150 1443 2312 2855 987 2350 2977 3189 275 1818 3241 100 876 1197 2541 1868 1129 2537 1193 1195 2651 598 2072 856 964 1141 3181 1567
3806,3209 454 865 2472 2551 2350 2937 115 1474 1195 1575 2696 275 2006 2883 3220 423 783 3049 362 1141 1239 2147 465 48 471 2537 644 2652 490 2087 1226 280 1386 2986 1868 1443 2163 3064 1185 2176 1651 3014 1130 157 1032 517 2958 2022 2878
3807,702 1185 2403 3071 412 2831 3026 2622 2770 2855 2144 706 1693 992 745 471 2458 2174 2034 1430 167 1673 2092 1662 1949 1889 117 750 918 517 1860 2222 1260 230 663 1417 2928 2772 3037 1605 999 2221 2754 2455 749 1956 2470 2179 2312 2180
3808,2810 2470 1213 2217 3189 964 1770 1575 2350 1055 2320 2111 2385 3150 1861 2958 1200 2163 2182 1377 1475 2638 346 490 2726 590 1474 1129 1975 1195 64 91 1362 2885 829 2955 2413 755 1432 2805 1973 465 2147 2308 954 2977 307 1613 2976 115
3809,505 471 231 1185 384 1614 1325 706 637 1681 2537 1474 1455 443 2115 1871 714 3156 2902 2392 3142 486 2312 3031 1195 856 1200 837 2117 698 2971 402 2007 2464 593 2275 2339 170 3040 3186 370 1307 622 1949 2940 2024 3079 842 976 2431
3810,1443 3205 644 1200 346 3052 1770 2551 2750 1423 3103 3064 491 68 465 2384 2885 165 296 2212 609 517 2157 1357 2022 814 1651 3257 1245 1468 2198 1800 1290 2006 2776 1297 988 1973 3049 280 2478 2994 2398 1386 2308 1102 2986 1254 385 1088
3811,2464 968 496 2312 1754 1193 2024 1348 1386 2885 275 1949 1579 465 471 3181 3231 1195 594 2966 1197 1657 2100 2547 783 18 2706 2013 3178 1835 898 1770 756 2351 384 2814 719 3127 1455 3110 3209 609 945 767 1793 277 2039 1505 2608 1637
3812,1336 1465 494 3178 1693 2034 457 968 1386 2549 3139 1185 275 3032 3241 471 3078 2039 830 412 1197 1673 1092 1330 84 333 719 2403 496 1269 2977 176 2108 663 938 2144 2221 1059 384 2855 2770 2526 2013 3026 465 1734 2404 1677 2885 992
3813,3178 2464 1681 719 1336 1023 1474 1455 1648 2536 1868 1722 1793 1297 85 2031 1196 2117 2922 2749 2403 417 1193 1092 505 3148 2431 2814 2144 2455 1195 231 2120 1662 728 2013 783 1693 968 157 2878 1754 945 697 3248 698 1127 2222 2885 2392
3814,596 3241 465 1071 1470 942 1602 697 232 2875 1045 2350 2841 957 2431 2749 1106 255 2312 214 926 1241 2616 2546 157 3090 1358 2537 2957 3022 1498 2940 1643 1868 2799 3145 91 2937 1741 1410 2770 924 3142 3233 2347 2182 1336 1379 1820 2977
3815,1575 505 231 2977 1197 2855 1474 938 1156 2885 865 167 1325 2115 1034 1295 275 856 1200 714 1868 2537 3241 465 384 2299 358 1614 2351 1185 1942 1386 1857 3186 1307 486 490 1673 3037 2902 2350 334 842 1812 2841 1130 2652 361 2066 1770
3816,454 2862 1812 2661 2464 1386 2750 1664 3220 1185 515 1197 814 2384 1455 380 280 1351 1156 1575 491 2855 147 1956 1106 609 1056 2312 1113 2460 471 945 3124 2006 869 1026 490 1977 698 1800 938 1195 2299 2206 1857 2845 2350 1290 1973 1226
3817,830 706 231 2464 1325 2007 655 1755 1189 1092 865 1455 166 2651 714 117 2022 1200 181 1465 2455 767 1193 2754 1030 1648 401 828 1868 1673 2320 2182 2193 1424 3078 2115 697 2885 1078 2537 2541 1269 1734 2179 1667 2312 2380 3118 1474 1167
3818,1818 2937 3129 521 2176 2885 2652 1065 1060 470 3209 1396 517 3233 465 2012 1197 2350 2616 852 2541 168 1651 1737 2578 2855 100 1371 2750 1643 1498 2393 2770 255 1443 2198 2371 1290 2726 296 3247 1714 532 3059 870 2320 3090 748 1879 2210
3819,2470 1268 423 3189 2044 468 2217 2962 1088 1446 48 2551 2411 454 3209 906 1213 2819 2914 465 3014 2522 1706 2080 2055 2338 2750 3052 2670 2398 2472 2225 2302 3049 12 1695 954 988 2960 2649 91 2488 1199 229 1129 644 2069 1920 803 532
3820,1474 1575 1336 1185 275 2474 358 2940 2464 3209 1224 697 2977 2546 1200 2537 2946 505 1686 3220 1193 865 1755 3178 745 976 2312 2652 2841 3078 3032 1386 770 1268 719 1196 1203 2144 2514 458 676 1681 393 1325 3241 2885 3142 1455 2039 2022
3821,505 2805 1325 1861 358 471 458 2921 2977 2651 2115 1200 2885 2726 2537 1197 1156 714 856 3142 1195 876 553 443 2182 2809 2022 865 598 2193 2470 2810 1868 1224 2855 954 1938 2350 384 2392 637 490 1383 405 938 706 1755 2351 1812 2380
3822,954 2350 856 1268 1317 1575 1797 2811 231 655 2651 3189 2805 1325 714 2182 2217 2022 545 1896 964 2115 1349 1034 2470 2726 471 1048 2885 346 2638 2810 1269 1861 1197 443 1088 1452 938 2499 1195 39 2786 405 2320 91 1533 1054 1781 553
3823,2652 1268 2044 783 2398 100 2875 2006 1770 1195 2308 292 231 1591 1292 1010 2595 1797 2325 1289 2080 229 62 1147 1238 2147 803 3257 2902 1520 2933 1026 2710 2537 1975 186 1871 2921 637 2217 1868 976 706 868 3175 1040 3142 2810 899 490
3824,1386 2464 2885 1200 2022 706 2455 465 1193 2463 166 2855 767 865 2339 2350 1956 2651 2470 1567 1443 828 100 1868 814 517 3229 2173 964 231 830 1681 384 2908 385 2312 2541 1409 698 115 2652 918 496 2514 2024 2696 2750 2883 697 968
3825,3078 2537 3178 1200 1386 865 18 2312 1023 1868 2030 1465 496 3229 1013 1793 417 3022 783 767 2814 1956 1681 719 273 1348 1657 594 84 1352 2823 2320 2885 639 3181 1889 1241 77 85 756 1800 1474 226 2645 3231 637 517 2845 1875 1195
3826,1575 1474 231 553 2810 319 1224 91 2297 2385 1054 2470 905 2431 2631 825 1325 2474 335 876 405 1152 2726 1200 458 155 613 829 2193 2115 25 2351 1797 239 2887 2546 1383 2499 2350 490 1213 2164 1770 3194 2113 1117 692 465 1197 1941
3827,1088 346 505 115 454 593 856 3241 954 1614 964 2470 1797 1975 3186 486 842 100 2696 2320 1720 2115 2986 334 1365 714 497 2937 2933 1130 1521 319 1200 1325 490 3220 1680 2551 3145 2163 2976 3079 1292 458 905 3014 637 372 1765 1896
3828,1106 1722 1560 1498 2351 2937 2022 266 1737 1922 1602 1714 501 1371 3241 2393 272 2757 192 168 14 1990 2541 1736 748 1237 2649 1956 1465 2835 938 521 1942 865 2933 1289 2428 2343 1857 3087 3039 505 2845 1156 91 1879 2311 2714 2957 167
3829,2937 2726 1197 2875 2182 470 3209 1200 1060 2977 2855 2651 706 2841 697 745 2649 2616 1185 241 2770 2312 1736 1269 2533 168 596 255 1239 2754 1643 770 2921 3220 865 1560 1336 1396 1371 1195 405 3148 644 1879 358 1770 1289 1784 976 1213
3830,2411 1348 1020 1386 2111 2470 697 2592 169 2107 2350 2885 2538 307 1723 490 945 3090 1339 2088 1034 863 2696 2428 3202 272 718 259 1706 706 1846 2369 71 2817 2937 465 745 1956 2002 423 682 1430 425 2044 496 1063 197 910 1168 2312
3831,1956 702 2022 1465 1722 1197 1922 3148 1560 987 2754 1575 100 505 465 2688 2464 2652 2171 1498 1470 231 3241 2435 2537 1200 2940 470 938 241 865 275 1185 2182 3209 2312 3130 1318 1770 1474 2616 333 1268 2845 748 2875 2937 1741 1868 1046
3832,1020 422 1430 1281 2088 1517 2788 2011 2022 468 2652 2855 2127 45 2002 1462 2750 272 470 465 2726 1159 589 3209 14 2881 296 197 1723 1818 2841 803 938 2702 517 2470 214 1762 2972 814 2979 1920 1857 1956 232 1529 312 2309 2962 1902
3833,706 1868 1200 1474 1020 719 2320 1575 3142 1770 471 1386 1567 2652 783 505 1681 2946 443 1455 2350 845 1056 1722 2022 147 2117 1871 3220 384 655 490 2339 231 1339 2115 2661 465 2474 3186 170 2878 2351 454 2006 3031 2855 115 2107 1106
3834,987 505 91 954 1474 2726 1386 2885 1117 100 2841 231 2431 1224 1975 2022 319 2470 938 3194 1268 2957 358 2937 803 2350 1575 2262 1002 2875 2351 2320 3142 856 2546 1054 1755 2631 465 3059 2474 1006 1896 2413 825 2688 1197 1129 517 119
3835,1575 1325 2115 2464 1405 1200 2022 856 465 719 2977 2474 655 1455 457 1755 1295 1156 1193 2320 706 987 335 2312 1443 243 1812 458 517 1088 2193 1896 1770 2351 2652 1857 2024 1861 702 1365 91 2805 637 3041 676 2940 119 1195 2392 2514
3836,1465 1835 2831 2403 412 716 2536 2622 918 2514 2940 2144 702 291 1860 2180 2024 1193 2092 2007 117 2458 88 1232 2222 273 3110 3139 2022 1330 1889 1673 992 2526 594 1363 18 2537 2404 2034 2814 1386 221 230 2312 2039 333 3127 871 3101
3837,1614 1325 384 2455 1242 1195 505 2007 714 3186 334 1119 1766 213 2638 2537 2380 1720 2193 1304 1765 2921 2444 842 1412 3142 13 370 1048 1236 2006 1853 2977 1521 2514 2651 441 2627 2173 2115 719 1005 1781 401 1487 2952 2339 490 1185 1015
3838,2126 329 3232 1073 2633 2557 2581 1107 644 1491 2189 233 1314 730 1065 2168 77 745 784 2769 992 317 2662 2052 3198 502 3252 1506 2788 3167 31 2888 1177 1662 192 2322 1869 2668 3103 859 1592 518 1437 2176 1987 2269 1454 2650 2940 3226
3839,505 167 465 1575 1868 3041 1812 2066 2299 637 1784 719 1156 2537 454 2997 2455 2841 2750 697 2464 275 3220 1673 1681 2645 319 2022 2661 706 1861 1443 783 2976 1195 663 2977 1197 1307 1088 676 490 1455 1386 2971 1324 1290 968 1006 2652
3840,2652 2470 1430 84 465 1348 470 2855 2940 2127 2031 803 702 3142 2350 1195 1260 2841 1185 2750 471 485 1956 14 1818 863 100 3158 1465 1200 3090 505 2527 3229 1474 988 2537 3241 910 1533 1336 1942 1302 596 3003 2464 3209 45 490 3071
3841,2464 2024 968 2222 1193 2039 457 663 2547 275 18 1575 3209 2537 496 1197 1860 3127 3032 3041 3229 1868 1348 505 494 1405 2885 719 167 1455 2034 938 2299 2013 1307 898 2144 2351 2455 1786 1677 1034 1681 1812 2549 1875 1443 2179 756 1424
3842,848 2464 2320 773 2371 1193 2022 728 2012 1443 2478 695 1120 517 165 1784 1505 644 1956 296 2726 609 100 491 2108 1102 465 1465 385 1468 1637 1770 1737 1060 2750 1013 988 2867 2441 1455 1185 68 166 1800 2932 280 2541 2350 2776 814
3843,2940 1200 3158 1194 783 695 485 3052 2783 1715 2398 1637 2537 2470 697 2441 307 313 3198 259 1548 1245 1023 2031 2173 773 1575 2922 204 1589 128 2885 1260 294 1386 1297 275 505 525 3229 2867 1357 2086 2120 1302 1868 2018 1689 2350 865
3844,2350 1956 2726 2885 2022 2652 2541 1195 1991 2351 2937 1922 2855 3241 471 266 1602 1737 1942 2147 346 470 2875 702 1770 987 1498 1239 748 868 2111 1289 1034 2799 2616 2428 170 521 91 786 1371 1818 1575 3209 3145 938 1612 3087 1871 296
3845,865 505 471 1474 1868 1195 2885 275 2455 465 2351 2855 490 2022 938 2977 1197 2661 1770 1185 2470 1156 1812 443 167 2971 2652 697 1861 231 1784 988 486 454 1020 294 358 2527 2940 1455 1567 2320 1295 2845 2651 1681 1614 1871 2117 571
3846,471 505 1422 1295 486 3037 968 1857 1156 1656 1673 938 1324 1430 2527 1614 3176 1343 1942 2351 1501 2661 46 1195 2174 465 2299 1812 2022 3041 3026 1307 2664 2514 571 697 2455 117 3206 2066 1734 496 2928 706 2845 2208 1575 847 13 1034
3847,100 91 2875 1975 1224 1185 987 3220 2957 505 2392 856 1117 2933 1755 719 954 3150 1183 2182 714 1386 458 1964 2428 1868 1197 637 2649 1797 2874 2022 2351 1990 1318 698 3142 2193 2262 803 2537 741 517 702 876 2306 2305 1714 2164 362
3848,1784 2971 1474 1352 1812 719 1875 1369 783 277 1386 1135 1013 2472 2066 496 3231 517 1800 1684 2460 1088 1113 1423 115 1575 457 490 756 2810 3181 2885 1861 1357 3031 1213 1023 2222 3037 1307 1681 2696 3246 553 609 3021 1222 814 3124 280
3849,1386 2464 2022 255 465 517 2031 1575 2726 697 1193 1818 1185 2855 2351 865 2312 2940 2541 2645 2514 2652 2320 168 1177 2182 1348 2470 1812 1197 1681 1956 1786 2039 167 2833 275 333 3178 380 1868 2206 2180 987 2651 2750 1213 231 3176 1755
3850,1237 2616 1034 2351 2541 1560 1818 266 470 1498 1922 117 2179 2835 2393 2350 3037 1156 1307 1071 1060 46 2066 363 2208 465 2171 1324 361 1734 457 14 1722 644 2081 3233 1456 1290 957 2652 1812 2664 3241 3087 814 277 2750 2602 100 1106
3851,1185 412 1681 2940 1386 2024 1193 1575 719 1336 2022 698 2312 1455 2549 3032 968 865 1200 2320 2726 273 697 2652 1868 767 1348 1755 1956 231 2108 2547 465 226 1835 2179 2514 1196 2608 1474 427 2463 2031 2855 230 2013 898 2180 417 517
3852,2810 1575 1213 2182 1941 734 651 776 876 2651 553 1362 598 405 856 2417 98 1048 2809 1325 829 1034 865 2380 954 2977 3150 590 3134 1804 2734 231 1976 1475 1868 1873 2193 655 2726 2225 2934 714 2931 1770 2022 2885 1852 465 2811 938
3853,471 697 2455 2537 2464 2031 706 1949 1693 3078 3229 2022 1195 465 1185 2222 2312 457 2547 1677 1307 3032 865 84 1200 2514 2855 2536 3026 2024 1193 275 2706 2622 3178 1614 1013 1575 1673 277 1835 3071 167 333 485 1218 1923 3142 1023 2108
3854,333 3229 1386 2940 1034 750 2022 1575 2312 2299 496 2885 307 968 259 2024 1949 1185 84 273 1336 2031 1023 1417 2547 3013 1693 465 1889 1465 1348 1529 767 2351 427 457 2536 1198 702 770 756 2455 1013 275 2651 294 2706 2039 3158 2339
3855,1474 938 1896 2885 505 2022 2537 1325 2115 1386 1224 2474 2464 1861 1268 1197 465 2431 1812 1975 2351 319 1154 1054 1002 2312 358 1770 876 825 905 3241 2631 719 714 1317 2652 2217 1195 275 3210 2841 2392 2959 836 1129 676 1185 2887 1156
3856,2474 91 2957 288 1224 1470 2216 2866 2413 655 1465 1239 2874 1737 856 954 692 2306 1804 596 1818 2782 1117 938 719 1200 2464 3210 1686 1269 3059 1183 405 1336 479 181 2196 1371 319 676 1560 1922 465 1868 458 255 2537 470 192 1087
3857,45 924 14 3084 2750 2807 3003 910 2022 814 465 1197 808 2885 398 1295 470 517 2602 2855 331 1602 488 479 2606 515 938 1210 2198 2011 1290 2236 1324 2135 1443 697 2841 1343 1901 1737 1563 682 1145 1305 2071 59 1560 3068 1379 296
3858,115 91 2986 1474 2933 2428 803 3237 346 1973 1964 1770 2750 1797 1818 3209 1991 2855 1975 288 1129 2182 2413 3059 280 1254 2688 2696 521 1714 3064 1939 3049 1371 2338 523 166 783 2198 1292 1147 1128 2841 255 1117 1498 865 229 3014 2488
3859,2464 2940 3229 2514 2956 2645 329 2180 2031 750 1185 2022 770 2885 1193 968 2497 2190 1386 1793 18 465 2403 273 2828 25 1657 2312 2537 1579 1662 333 1351 2549 2278 1352 496 518 697 517 1832 573 2460 898 2013 2030 862 2319 812 3123
3860,25 2959 2930 1896 825 1224 1154 1596 1002 3210 91 2887 119 1861 2811 1575 1474 2262 856 2631 751 2306 2841 1006 2196 2957 319 231 3241 2297 1117 1054 836 539 358 2392 2474 1129 1895 1268 155 1432 3167 2413 1240 1299 1686 2164 1415 629
3861,1423 783 2126 1784 2855 1818 1290 2176 1770 1987 865 2006 2384 1156 2750 167 1193 723 2645 987 296 2937 938 100 1577 2537 2472 3220 2149 1812 423 2710 2133 48 1681 2861 2232 2845 231 275 1755 505 471 1343 1185 1197 3040 3041 2891 2198
3862,2933 2649 713 603 720 1649 3014 2799 1292 91 3059 1714 497 650 2211 532 140 1419 2176 803 1990 2626 2932 1748 2058 1991 1998 1706 2251 3039 1591 2044 2055 1784 853 2718 62 2057 779 229 1 2945 1936 2401 2819 2654 3052 2393 454 2478
3863,1868 2537 275 865 1455 706 2946 637 2455 471 384 1386 1770 2464 2971 3142 1325 1871 1185 2977 2022 2966 981 655 505 856 714 698 1307 1648 2940 1193 3186 2193 3092 443 697 1949 988 3031 2024 1812 170 3220 837 1034 1056 2351 2299 842
