keyword,movieID
doron,103171 3677 4961 3361 3259 8641 852 96606 6484 4047 1566 50942 6186 100226 3263 2586 4008 2081 588 72737 5582 166461 61236 61210 627 5882 71732 6417 34540 122260 424 4321 2407 83480 5523 2502 3107 4292 136297 4211 103688 119218 6659 49772 7124 1289 2567 3036 170705 378 2606 83910 4827 2518 4006 7373 3725 3622 8512 3466 7477 1951 4710 113394 5285 104913 40962 3345 131480 5784 5961 26409 89190 26386 6950 6185 508 2193 106100 2374 2516 6203 4035 371 4995 141646 69227 44197 45447 5410 62644 1397 8690 150604 150 2930 32116 64620 1975
wisotzky,103171
pochon,7879 3851 6156 103171 158783 95583 160872 100507 8807 685 113416 100390 59022 88954
neuhaus,103171
yûichi,191005 104129 103210 5959 8529 57499 102338 49276 3421 61026 5720 26413 68486 5786 98503 100882
shinbo,6668 168218 162968 38095 27156 163056 168090 91981 103210 3289 178111 1757 6210 72178 4006 232 68945 4750 27592 102088 84187 27032 8983 70533 85780 36931 4749 60046 861 36708
whitehead,417 209 3794 50189 70862 54734 1966 6863 8807 3263 6031 4517 72921 179491 93723 1836 7282 103339 1137 72171 94780 168250 3370 161032 167854 308 93139 4792 72224 30894 5025 102278 4998 4518 175397 27251 6480 63033 3810 174053 8491 44511 113280 43376 166 4260 6111 124404 6148 1041 5480 1345 5505 175577 7742 6965 80 2759 3849 158528 86 107462 176805 5668 4322 27537 1401 5604 6178 162828 8531 81520 1591 5611 19 2843 101362 3296 2995 71108 50158 110603 3274 835 6386 26236 174055 1302 32914 5847 489 88810 2743 1248 1170 26562 2084 3713 77364
khalfoun,103219 149 633 53143 5268 1236 5247 69251 5246 4397 1292 4917 1235 5039 5493 3099 2372 3016 85259 4396 71129 60 8921 3724 4890 3200 3738 5497 4804 1904 8235 7479 87430 3682 34450
arnezeder,175781 103219 91860 144222 33966 130842 26782 184245 2467 116505 836 4662 181 55555 4380 257 5489 7063 2447 44555 67508 1211 1893 71867 76143 4926 31410 6021 4970 5666 31522 7411 64501 3378 101072 4962 1306 363
olivo,103219 7327 7396 4422 59727 2131 7366 7328 781 8405 2583 1042 764 4267 1300 7936 85401 1498 60040 3161
templeman,103221 2912 102338 74324 114707 92008 95761 5881 3503 102007 64695 8014 8695 53024 47640 3539 126426 7312 5099 26606 6994 101529 179709 4587 3771 917 6125 5109 2115 6433 136602 3987 8025 1395 4608 48872 714 2654 1004 735 381 320 2473 169180 5298 77561 7179 37477 6280 64969 4967 128991 52967 116411 96964 6786 4160 3198 39444 95377 2651 159415 1037 2182 7831 3731 2156 2313 79553 102088 51931 2643 6425 33815 65982 63515 27328 65514 142056 5710 3230 4053 274 2978 2212 128089 137 233 6476 6789 159403 965 7834 80478 4956 30803 103865 99917 6285
snook,69860 103221 114935
hoeks,103235 144222 193609 4387
lindberg,759 2387 103245 6288 2552 7317 2868 48698 757 4294 51498 5068 107069 147662 94018 183295 104272 6506 43556 5893 64622 102338 60074 6951 157108 123 162828 54736 140850 6899 94677 1514 27584 46335 5218 7025 69644 5580 162598 77364 135569 67923 26547 160400 95543 160569 6764 102716 8937 86644
enos,5248 113604 103249
kertesz,103249
agata,103366
buzek,103366
dippold,170817 1299 103372 101765 160080
kelsy,103483 6464 193609 4387
davie,100906 103502 170939 4565 102852 2990 102007
daran,6453 103502 95218
mamie,34542 6713 133281 103543 1274 6715 4077 7569 95163 95147
gummer,133281 103543 7846 27683
ferrante,173355 47124 103596 161918 136305 57274 160848 100397 2294 2355
thunder,175781 91860 144222 130842 103596 62208 184245 161918 136305 2467 26464 116505 1100 55555 7884 4380 5489 118512 27618 7063 61132 101283 2447 44555 67508 1211 1893 71867 76143 4926 31410 6021 4970 5666 31522 7411 64501 3378 101072 4962 1306 363
ziering,103596 161918 60857 136305 149144 64114 162602 3408 59131 2116 71160 6242 5746 4993 66198 8713 158388 64839 4139 132454 420 5617 7335 2226 32743 2824 160080 122246 5679 44761 27839 8494 49651 4002 175435 73808 2050 49666 88235 6514 4946 5060 86892 117630 103137 102033 7584 106489 74510 3832 2568 965 93510 1228 2179 147328 87430 7153
morano,92494 127132 103602 5925 3758 124404 2655 2542 175577 5746 47937 390 1982 140016
rosey,103609 151559 1203 1342 3604 4799 5602 38798 8921 2467 6217 249 42018 1496 461 5884 167296 3451 1078 54995 45658 134368 1655 5836 77846 164707 85788 7646 5116 1331 91873 4831 3795 7983 114044 45081 159077 1963 8905 52328 2065 2500 2506 4810 58309 2837 86833 43376 166 1734 114126 104908 107997 109897 102481 2892 89190 2430 111113 7561 32584 3843 52579 1189 5801 2367 135532 37720 180985 67197 79299 32554 6545 1487 151687 8521 53000 72737 107141 4708 32298 26303 43 156609 25959 1445 52281 126142 140928 2366 34450 2429 5651
coogler,122906 103624 146656
barratt,130050 206 103685 6971 3392 93855 26059 48678 141866 103819 41716 1216 4010 4654 1068 3825 4487 251 131130 2742 5596 91784 4465 148675 1352 1456 1051 7895 2257 109372 4203 5338 5224 110281 5696 6155
ferdinando,80124 180987 2974 9008 936 176413 6696 103685 232 1676 174479 1860 172 70703 653
tao,3852 103772 193609 4387
swanberg,81591 313 4389 63992 177 103801 170937 2387 8957 104908 51927 113565 134019 104457 7317 85788 48698 148671 2625 107069 103688 94018 48877 96935 104272 130634 5893 64622 2172 6951 60074 157108 54736 140850 6899 159858 73569 94677 54787 5218 7025 69644 5580 162598 77364 160400 95543 160569 6764 8937
chadd,103865 120919 757 861 7486 33164 27523 58287 36931 103688 119218 1922 80906 115149 150401 168248 54734 190183 127146 116419 103245 8643 52283 119068 152372 159858 97701 137218 284
harbold,103865
petsos,103865
masters,4546 4133 2818 512 4180 103883 136556 3592
verdone,5486 103984 1662 99764 8989 26527 148881 26169 4645 140265 3839 3008 2016 86066 6952 1885 35836 2901 8967 107412 34811 3837 5764 52279 3213 102735 1007 174737 1497 1030 3987 2184 50354 224 92439 34164 2315 3838 2139 1993 1992 6755 4915 1991 1465 2051 233 99437 34437 124484 4203 3836 26283 66915 41724 2876 130482 5919 2123 97923 45732 2664 2098 2095 3573 7236 2686 95796 34338 2407 30749 7063 40478 83969 70565 81910 26464 50356 8045 2371 1147 95583 2141 4378 5384 3208 6746 33677 335 5231 63033 4361 7377 134334 852 2521 105213 2050 2699
ferilli,103984 149144 193609 4387
uçak,104017
dogan,104017
tamer,1649 104017 2880
aytekin,104017 4629 98633 7844 419 27802
akkaya,117895 183635 26840 104017 151763 27865 114180 8607 91666 6523 108090 1392 7260 185473 2148 901 31038 3946 1334 3739 133419 31431 96588 4480 8341 2568 4912 6217 5539 783 8633 95175 6090 5582 3433 84512 2700 126 2906
deniz,104017 27866 33124 113313 157108 4676 61240 2906
erkanat,2775 8370 118880 109633 102993 104017 3894 148978 143257 1911 5570 45666 111921 177939 637 55844 91077 162982 151501 4284 53453 6374 142074 5818 101612 83601 128512 175485 7835 176371 182727
yavuz,104017
selekman,4404 104017 6433 136602 3987 8025 1395 4608 48872 714 2654 1004 735 381 320 2473 169180 5298 77561 7179 37477 6280 64969 4967 128991 52967 116411 96964 6786 4160 3198 39444 95377 2651 159415 1037 2182 7831 3731 2156 79553 2313 102088 51931 2643 6425 33815 65982 63515 27328 65514 142056 5710 3230 274 4053 2978 2212 128089 137 6476 6789 233 159403 965 7834 80478 4956 30803 103865 99917 6285 6611 7891 103366 6954 4373 2969 112580 26614 62970 516 158956 32657 171 3423 120919 1965 105211 5071 105746 132660 31610 1303 5329 4849 2558 108729 55241
lowney,104078 41724 26840 4864 27722 93723 7926 387 708 4338 157 5053 44197 79897 4879
tiger,48032 132333 104129 97938 5218 137857 3996 6584 173751 173535 3807
ripa,4630 104141 3358 4293 3395 4255 6184 3015 2669 5459 4915 45880
klay,104245 26840 133115 4338 33154 75803
alazraqui,104245
cowperthwaite,104272 6506 96935 2951 609 137345 61240 3681 5890 64993 5136 32600 147002
despres,104272 8670 32657 46855 3064 25782 6987 1348 146024 2575 4278 48082 105246 1132 71453 3754 2865 121 5026 117545 29
tilikum,104272 32460 4265
duffus,47516 104272 126548 290 7161 141422 6624 33815 42009 8600 8643 8911 6332
miori,104283
takimoto,44301 4470 40491 6782 6286 27784 5072 38095 7657 8014 680 7982 104283 65350 7022 897 30803 102025 8795 66785 31364 170551 82667 27731 3768 6210 27523 128991 86892 48001 2741 135198 170817 148982 2462 1432 158783 4333 3394 88593 8532 71304 982 78626 215 99910 3707 27397 152083 3494 5810 6880 248 3395 26865 1199 27251 8117 92694 107702 7142 1336 6483 26947 2459 72178 6973 1104 3255 73808 85565 4526 1257 4132 76091 53974 2091 42632 4750 8158 8093 7228 4748 4522 459 2530 1760 2275 568 2529 2555 903 3760 45062 2378 3516 7573 6935 2533
whiteley,417 209 3794 70862 54734 1966 6863 8807 3263 6031 4517 72921 179491 93723 1836 7282 103339 1137 72171 94780 168250 3370 161032 167854 308 4792 93139 72224 30894 5025 102278 4998 4518 175397 3810 6480 63033 27251 174053 8491 44511 113280 43376 166 4260 6111 124404 6148 1041 5505 5480 1345 175577 7742 6965 2759 80 134515 3849 158528 107462 86 176805 5668 4322 27537 1401 6178 5604 162828 8531 5611 81520 1591 19 2843 101362 3296 2995 71108 50158 3274 110603 6386 835 26599 104303 26236 1302 5847 32914 489 88810 2743 1248 1170 26562 3713 2084
haygood,26547 118784 39292 134393 1660 47978 26849 37844 155812 30822 94325 5111 3448 5214 66785 7843 5198 26726 32442 71484 51037 133832 79134 1307 49130 76143 140301 26680 4160 5505 1201 146682 79333 6021 144714 82378 27537 250 2268 2642 1711 8190 54372 136016 3526 50064 50158 49822 1784 3200 6279 108945 3449 96829 39801 140 1704 118706 5152 1804 7323 5238 5688 2044 5856 8125 3447 1639 100498 2096 7202 3045 3313 1824 1971 104419 102720 149350 6428 487 174727 147142 4372 92665 34450 833 6464 167732 3792 167790 76091 39715 37386 140481 4516 104337 1380 76175 55245
domhnall,115713 135937 176751 127108 118702 2786 2141 104374 8512 112421 2301 2139 5927 4397 2931 6560 631 2123 105540
sharni,104457
bamford,104644 171631 86286 149334 6549 172591 3730 70708 72720 1208 858 1672 58783 4690 2906 2245 267 2023 55363 1221 43871 68552 140725 8451 83270 81784 6832 130052 3365 78703 171891 7 98083 7072 7052 6484 2940 3798 5155 1226 8507 101895 2734 96655 4506 5300 4025 810 2114 26444 106002 1674 3519 2469 33126 4323 1488 83613 349 7320 765 7178 5479 80139 37382 7018 6327 541 55854 6040 7193 1894 7325 4804 457 176371 35807 4111 3095 5440 3256 1608 140359 5826 7822 1272 4557 5755 4406 32296 33004 8677 26729 81681 3035 92954 1339 3088 260
finegan,58309 104760 3789 5803 1014 87960 7131 219 1566 605 107846 500 5550 3079 8402
kachanov,36931 27032 861 98499 73676 42946 54648 6095 26865 27426 36850 73569 2880 158721 172909 7108 82765 6686 26547 2879 3972 31664 2924 98503 1429 34450 175293 115727 26585 94405 4717 117133 78349 3624 4701 152591 2629 26765 74580 98623 33896 79553 112 53022 1858 5621 65514 61026 2273 79224 134775 2582 8526 6723 4614 77177 26413 68486 6156 7844 87222 59103 59947 104780 120919 757 27802 7486 6577 6722 27523 6382 51709 8093 3760 48001 27869 187595 3414 122886 876 135216 1210
kir,104780
bulychyov,104780
gromova,104780 175401 4384 4387
vsevolod,104780
larionov,176329 93721 61236 104780 2259 5063 7049 110655 143525 5826 27784 86298 173235 48741 31427 91323 5346 153070 8019 6016 110127 85342 184015 7088 126548 55721 90576 4329 6869 3046 55854 3567 92665 55820 58351 134783 180297
volyntsev,104780 3454 175435 147384 189381 169958 158721 60684 5704 69746 36931 2171 71156
jonás,152085 104841 193579 4452 111443 1060 171763 140725 130052 136800 105593 71668 161580 111320 3531 1465 100507 8372 179953 8376 116 112421 59022 3784 41724 126430 4900 93831 103233 58425 166635 802 50851 172705 4115 151557 45501 6330 111795 117572 8532 94018 49110 165103 104760 339 102070 2344 22 44840 61697 2605 3208 2353 4090 106330 524 2447 2145 359 46850 7041 174053 101076 648 8972 89678 105213 3912 3428 4526 1599 56176 135887 82053 6297 2318 2875 8866 54281 2178 69606 1952 6936 7258 122922 100737 4748 1686 340 91660 6264 8807 3785 159093 3625 5009 1499 94864
dawe,104863
nils,127298 104875 4427 4388
d'aulaire,298 104875 1757 7134 5953 876
klaitz,298 104875 1757 7134 5953 876
emery,104875
feild,104906 6721 5047 26713 135815 2879
caleo,182293 100611 182299 176389 8138 104925 2488 932 3899 7702 617 5074 46970 8718 5047 6254 4174 97936 2656 175 60943 317 2837 2659 1952 160422 3922 8137 157699 7118 1256 8335 66335 42002 92509 1937 100226 89343 7092 142056 27124 3442 673 1496 33495 5975 33781 4394 2769 6837 2950 4429 8714 46231 270
destin,104944 2924 62970 8670 1395 4973 32657 46855 852 3064 2598 25782 6987 1348 146024 1161 2575 4278 48082 105246 26413 1132 71453 7108 971 3754 2865 121 5026 117545 29
cretton,104944
frantz,173355 47124 104944 100397 3264 2294 1453 2355 4624 247 106489 141928 118696 98809 799 72731 5952 103027 41569 4993 7153
namei,94405 102025 105020 26736 4111 2467 7108 171749 4989 2883 5025 79185 1694 60904 107159 163134 27905 2481 5279 3275 158874 168492 4235 97757 123553 66427 4658 90647 6025 6395 45062 3120 93270 32892 475 2253 74510 94150 2185 160646 242 1732 175485 26838 79274 5483 78469 5282 120635 165347 57326 91630 26547 2107 7225
resnikoff,105020 93838 77893 5694 110501 5693
leno,105020 6754 42738 5745 26940 2668 61394 102735 1663 3040 4504 3042 1391 91974 95875 102749 1476 4517 53972 45431 43836 610
ruba,105121 596 4387 4389
nadda,105121
squibb,105197
bossi,105246 83601 193609 4387
bernays,105250 2178 193609 4388
sebastián,105254 133780 170297 4180
abdellatif,80584 105355 31702 130073 85354 105121 48394 7380 7373 5878 57640 4902 103228 5461 128838 180031 38798 65596 134853 6953 164375 74226 153070 4011 1603 139644 147410 133798 1605 5073 2691 26599 2136 64499 2585 1884 7049 6219 4056 5818 84246 89028 74452 51575 5254 851 55854 8228 3896 64501 6571 4034 8057
kechiche,105355 104129 5959 8529 57499 102338 49276 3421 61026 5720 26413 68486 5786 98503 100882
ghalia,159161 141866 1147 27478 149 165635 633 5009 53143 5268 1236 5247 69251 105355 5246 4397 41527 70301 55071 162414 8016 160289 6509 2503 1292 55232 6265 4102 4296 4917 80363 5039 1235 5493 6058 3099 2372 3409 3016 85259 4396 71129 60 4721 116207 8921 3724 4890 3200 3738 5497 4804 1904 8235 7479 132488 87430 3682 34450
lacroix,3004 105355 4387 4388
seydoux,105355 136020 4394 4387
adèle,105355 79895 4386 4387
exarchopoulos,7879 3851 151745 539 78264 158783 105355 8807 685 33435 100390 59022 71999 88954 4254 3914 999 2443 4640 83086 55112 85131 103596 3726 33838 127198 3649 2535 68552 159077 2912 155892 44709 97306 164909 4776 2372 116799 4848 65642 49314 91784 1515 2594 160872 8798 6796 269 86377 68650 33166 3044 120637 32011 2091 2585 25963 139717 535 1529 3679 3048 3599 74450 46965 6223 198 998 3680 478 1665 4488 7150 41617 2779 849 158238 1613 1036 2108 72720 3697 707 5388 1617 5092 82095 91947 109416 4766 155064 3431 8911 49280 3433 6571 5685 74916 53466
salim,159161 110350 7982 1147 27478 1103 53161 5009 105355 6022 41527 70301 55071 162414 8016 160289 6509 2503 55232 6265 4102 4296 80363 6058 3409 4721 116207 132488
kechiouche,138966 104129 105355 5959 8529 57499 102338 49276 3421 61026 5720 26413 68486 5786 98503 100882
pearn,31522 105468 4387 4389
rivinoja,8371 5507 105468 6280 5665 3298 104243 61350 3300 135532 44197 130634 112852 32017 170875 67923 4369 102716 86644
barkhad,105504 26059 48678 141866 103819 41716 4654 1068 3825 4487 251 2742 91784 4465 1352 1456 1051 7895 2257 109372 4203 5338 5224 110281 5696 6155
abdirahman,105504 5512 2160 99992 1094 8373 540 5938 3204 26965 2346 3256 6433 136602 3987 8025 1395 4608 48872 714 2654 1004 381 735 320 169180 2473 5298 77561 7179 37477 6280 64969 4967 128991 52967 116411 96964 6786 4160 3198 39444 95377 2651 159415 1037 2182 7831 3731 2156 2313 79553 102088 51931 2643 6425 33815 65982 63515 27328 142056 65514 5710 3230 274 4053 2978 2212 128089 137 6476 233 6789 159403 965 7834 80478 4956 30803 103865 99917 6285 6611 7891 103366 4373 6954 2969 112580 62970 26614 516 158956 32657 171 1965 3423 105211 120919
selvaggio,75805 105540 4395 4387
marsan,26317 6193 105593 3354 26124 140359 134004 109864 33237 4505 138186 312 3981 71640 609 37380 128366 3851 85261 134130 3909 543 1862 1391 4735 5382 2916 3790 71999 3265 3445 4925 1646 7786 109971 3197 6095 33779 3160 102066 7076 166526 6107 26750 3000 7745 132796 92243 27873 103980 7107 45382 1333 4957 33126 7050 26524 131013 8641 1907 80241 7001 287 4855 95497 94122 7379 51540 2154 74754 3906 733 4069 107348 3682 134853 7251 1376 4945 5027
cent,139717 105653 193609 4388
darien,176329 34523 61236 47725 136664 158035 105720 27784 27741 193565 31427 91323 60303 110127 184015 126548 90576 3046 92665 134783 180297
dubois,47646 1104 105720
aguirre-sacasa,7063 162600 121253 68347 133780 105731 106002 90866 64034 166526
gabriella,136443 80584 130073 47725 7380 134393 105731 5878 6791 158035 155774 169992 104944 27741 193565 5461 48883 4344 38798 60303 140174 131013 168254 8382 164375 5919 50 8933 32314 160571 3113 50802 1297 8268 87785 61401 4958 31420 162344 5784 103048 30848 2840 7228 188 1245 536 6035 4519 128 6197 3459 430 80727 48 33644 283 2007 2089 53972 631 2800
moote,105746
suzann,105746 5051 5434 6400 3966 2662 105250 171495 26313 132362 1480 2912 132153 7772 22 26133 4093 25788 343 2971 25952 4477 97470 6203 26745 2201 61071 879 48883 7083 60289 7004 5372 50800 114678 84246 1413 431 4131 8331 4164 7219 4527 33669 58107 4635 104875 5189 7727 41566 7247 533 7212 6358
abramsohn,72356 136016 93022 87306 105801 60128 1339 176329 6314 1348 870 4518 2333 122886 3269 2644 5649 142196 6832 5307 45186 5451 4821 128512 1917 102445 2169 68358
schuber,105801 114044 298 7899 101076 159093 66335 146684 58107 160569
katelynn,69988 39446 2413 27420 26700 95135 33649 25905 169958 3301 2333 114265 32442 1550 637 2302 6265 146730 6752 93363 152591 48877 27482 3120 38164 71579 1020 55577 2172 34359 4835 461 30850 74089 626 105801 3088 5693 136471 117109 31433 1126 3454 5062 147384 62155 5704 2171 71156 156726 166558 83374 1596 445 31700 111146 86487 171867 89470 6493 122260 3862 3993 2771 34532 45672 33725 52644 81562 49286 728 108190 4775 103801 78264 140267 1836 149011 7361 90430 1755 3150 2130 6187 5524 64622 7454 65130 26539 164647 5316 4823 91842 65577 3040 110771 2590 32589 69712
dostoevsky,105835 87834 38583 802 156706 77709 4975 155288 9005 6350 129 144522 93805 34332 2283 8865 2501 425 71264
northup,105844 3616 93988 1123 183199 59118 3142 90384 6273 109313 27397 91488 155774 174909 34528 908 141400 2526 96373 6936 98239 8093 4195 7123 505 3852 100527 1253 581 50800 3347 107449 2930 3152 71108 55492 60408 107723 106062 5872 5066 7315 39234 3506 131098 7162 159858 64497 91355 1272 56171 148675 8965 88697 117851 4290 119141
card,6238 2542 2991 2935 7716 97860 106002 128488 58803 3678 115151 74532 99853
gregorio,143001 6567 1519 158402 2259 5063 7049 5922 106062 60471 40723 110655 78218 3914 5826 86298 27674 3790 173235 1484 6012 5612 6783 7372 86286 5346 153070 8019 6016 6710 184053 131480 2623 85342 3948 67734 7088 55721 4329 6869 55854 3567 89580 112512 1746 55820 58351 1167 41716 4520 4733 2330 65037 49110 7449 165103 52299 80860 158022 4231 74795 2400 56801 158872 7 34321 46578 51037 54503 981 103606 102165 84772 109897 2416 5255 34330 4149 108156 48520 2 212 61729 91688 86014 2424 30825 96283 47644 110669 7150 65585 82852 67361 1784 801 5680 5152 2027
